CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
30127,HES,00116, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,"SFTY,1ST AID,BASIC ATHL INJURY","Sterner, Robert Lance", ,Online,,3,30,0,0,5,25,0,0,0,
30627,HES,00202, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,MEDICAL TERMINOLOGY,STAFF, ,Online,,3,30,0,0,6,24,0,0,0,
30628,HES,00202, 2C,"Second Session ... 
31-MAY to 22-JUL",Online,MEDICAL TERMINOLOGY,STAFF, ,Online,,3,30,0,0,1,29,0,0,0,
30128,HES,00272, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,TECH & ASSESS HLTH & EX SCI,"Dowd, Jeanine Marie", ,Online,,3,30,0,0,5,25,0,0,0,
30114,HES,00301,  1,"First Session ... 
16-MAY to 24-JUN",Day,RESEARCH METHODS IN HES,"Weaver, Robert R",MW      1445 1755 JAMES 1019 (Class),Main,,3,30,0,0,5,25,0,0,0,36
30115,HES,00346,  1,"First Session ... 
16-MAY to 24-JUN",Day,INTRODUCTION TO BIOMECHANICS,"Cribbs, Ciaran",MTWR    1030 1210 JAMES 1146 (Class),Main,,3,30,0,0,1,29,0,0,0,30
30116,HES,00348,  1,"Third Session ... 
27-JUN to 05-AUG",Day,HUMAN DISEASE/EPIDEMIOLOGY HES,"Smith, Robert Andrew",TR      1600 1910 JAMES 1019 (Class),Main,,3,30,0,0,7,23,0,0,0,36
30117,HES,00349,  1,"First Session ... 
16-MAY to 24-JUN",Day,EXERCISE PHYSIO HLTH CARE PROF,"Biren, Gregory Blake",MTWR    0800 1015 JAMES 1056 (Class),Main,,4,18,0,0,1,17,0,0,0,36
30146,HES,00370, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,"INTRO SPORT & EXERCISE PSYC This section is cross-listed with CRN 30147 PSY 05320 1C.
","Bullard, JoAnne Barbieri", ,Online,,3,15,0,0,2,13,0,0,0,*
30148,HES,00371, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,"SOCIAL PSYCHOLOGY OF SPORT This section is cross-listed with CRN 30149 PSY 00371 1C.
","Bullard, JoAnne Barbieri", ,Online,,3,15,0,0,1,14,0,0,0,*
30118,HES,00401,  1,"First Session ... 
16-MAY to 24-JUN",Day,EXERCISE PRESCRIPTION,"Gibb, Jessica Lynne",TR      1015 1325 JAMES 2096 (Class),Main,,3,30,0,0,2,28,0,0,0,30
30107,HES,00483,  1,"First Session ... 
16-MAY to 24-JUN",Day,SR INTERNSHIP HEALTH EXERC SCI,"Kim, SoJung", ,Off-campus,,9,0,0,0,6,-6,0,0,0,
30108,HES,00483,  2,"Third Session ... 
27-JUN to 05-AUG",Day,SR INTERNSHIP HEALTH EXERC SCI,"Gibb, Jessica Lynne", ,Off-campus,,9,0,0,0,1,-1,0,0,0,
30119,HES,00492,  1,"First Session ... 
16-MAY to 24-JUN",Day,IND STUDY-SENIOR SEMINAR HES,"Cribbs, Ciaran",MTWR    0800 0910 JAMES 1019 (Class),Main,,2,30,0,0,3,27,0,0,0,36
30142,HES,00550, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,CAPSTONE PROJECT,"Spencer, Leslie S.", ,Online,,3,25,0,0,0,25,0,0,0,
30143,HES,00550, 2C,"Module Six ... 
05-JUL to 29-AUG",Online,CAPSTONE PROJECT,"Spencer, Leslie S.", ,Online,,3,25,0,0,0,25,0,0,0,
30419,HIED,06606, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,SEL TP:ISSUES IN ED RESEARCH,"Lezotte, Stephanie", ,Online,,3,15,0,0,0,15,0,0,0,
30156,HIST,05101, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,WEST CIV SINCE 1660,"Heinzen, James W.", ,Online,,3,35,0,0,1,34,0,0,0,
30157,HIST,05150, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,US HIST TO 1865,"Carrigan, William D.", ,Online,,3,35,0,0,5,30,0,0,0,
30158,HIST,05151, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,US HIST SINCE 1865,"Carrigan, William D.", ,Online,,3,35,0,0,5,30,0,0,0,
30150,HIST,05306,  1,"Module Six ... 
05-JUL to 29-AUG",Evening,HISTORICAL METHODS-WI,"Manning, Jody Russell",TR      1700 1945 ROBSON 211 (Class),Main,,3,16,0,0,0,16,0,0,0,48
30154,HIST,05322, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,CIVIL WAR-RECONSTRTN,"Carrigan, William D.", ,Online,,3,0,0,0,0,0,0,0,0,*
30155,HIST,05322, 2C,"Second Session ... 
31-MAY to 22-JUL",Online,"CIVIL WAR-RECONSTRTN Field Trip Required.
","Carrigan, William D.", ,Online,,3,8,0,0,2,6,0,0,0,*
30159,HIST,05375, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,UNITED STATES SINCE 1945,"Turner, Katherine Leonard", ,Online,,3,25,0,0,4,21,0,0,0,
30160,HIST,05472, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,CULTURAL HISTORY OF U.S.,"Lindman, Janet M.", ,Online,,3,25,0,0,3,22,0,0,0,
30161,HIST,05492, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,SEMINAR IN HISTORY,"Rose, Chanelle Nyree", ,Online,,3,15,0,0,2,13,0,0,0,
30151,HIST,05544,  1,"Second Session ... 
31-MAY to 22-JUL",Evening,NJ IN AMERICAN HIST,"Carrigan, William D.",MW      1700 1945 ROBSON 211 (Class),Main,,3,7,0,0,0,7,0,0,0,48
30144,HLT,00103, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,HEALTH AND WELLNESS,"Garcia, Christina", ,Online,,3,30,0,0,7,23,0,0,0,
30145,HLT,00103, 2C,"Second Session ... 
31-MAY to 22-JUL",Online,HEALTH AND WELLNESS,"Buhrer, Nancy", ,Online,,3,30,0,0,9,21,0,0,0,
30138,HLT,00170, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,STRESS MANAGEMENT,"Gibb, Jessica Lynne", ,Online,,3,30,0,0,14,16,0,0,0,
30139,HLT,00301, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,HEALTH & DIVERSE POPULATIONS,"Willis, Shari Lorraine", ,Online,,3,30,0,0,2,28,0,0,0,
30608,HLT,00483,  1,"First Session ... 
16-MAY to 24-JUN",Day,INTRNSHP PUB HLTH & WELLNESS,STAFF, ,Off-campus,,6,0,0,0,1,-1,0,0,0,
30609,HLT,00483,  2,"Third Session ... 
27-JUN to 05-AUG",Day,INTRNSHP PUB HLTH & WELLNESS,STAFF, ,Off-campus,,6,0,0,0,1,-1,0,0,0,
30140,HPW,00340, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,PROG PLAN/LEAD HTHL PRO/WELLNE,"Vaughn, Nicole A.", ,Online,,3,30,0,0,2,28,0,0,0,
30124,HPW,00350, 1C,"Second Session ... 
31-MAY to 22-JUL",Hybrid,"HEALTH BEHAVIOR THEORY/COUNSELTHIS CLASS WILL HAVE VIRTUAL, SYNCHRONOUS MEETINGS, 12:30PM-2:30PM, ON TUESDAYS 06/07, 06/14, 06/28, 07/12 AND 07/19.
","Spencer, Leslie S.","T       1230 1430   (Class)
T       1230 1430   (Class)
T       1230 1430   (Class)
T       1230 1430   (Class)
T       1230 1430   (Class)
   ",Online,,3,30,0,0,5,25,0,0,0,
30141,HPW,00360,  1,"Second Session ... 
31-MAY to 22-JUL",Online,FAC & PROG MGNT IN WELLNESS,"Willis, Shari Lorraine", ,Online,,3,30,0,0,6,24,0,0,0,
30120,HPW,00430,  1,"First Session ... 
16-MAY to 24-JUN",Day,PRAC IN HLTH PROMO & WELL MGMT,"Kneeshaw-Price, Stephanie",MW      1015 1325 JAMES 2096 (Class),Main,,3,30,0,0,0,30,0,0,0,30
30238,INCL,02210, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,PRIN/PEDAGO INCLUSIVE CLASSROO,"Brant, Cathy Anne Rosenberg", ,Online,,2,25,0,0,2,23,0,0,0,
30204,INCL,02215,  1,"Module Five ... 
10-MAY to 04-JUL",Day,FOUNDATION OF INCLUSIVE EDUC,STAFF,TW      0900 1300 JAMES 3112 (Class),Main,,3,25,0,0,0,25,0,0,0,30
30689,INTR,00013,  1,"Fifth Session (ASCEND) ... 
05-JUL to 05-AUG",Day,BASIC READING SEMINAR,STAFF,MTWR    0800 1000 BUNCE 156 (Class),Main,,0,30,0,0,0,30,0,0,0,31
30103,INTR,00087,  1,"First Session ... 
16-MAY to 24-JUN",Day,SPECIAL PROJECT/INTERN - HP,"Gibb, Jessica Lynne", ,Off-campus,,3,0,0,0,2,-2,0,0,0,
30104,INTR,00087,  2,"First Session ... 
16-MAY to 24-JUN",Day,SPECIAL PROJECT/INTERN - HP,"Gibb, Jessica Lynne", ,Off-campus,,6,0,0,0,1,-1,0,0,0,
30105,INTR,00087,  3,"Third Session ... 
27-JUN to 05-AUG",Day,SPECIAL PROJECT/INTERN - HP,"Gibb, Jessica Lynne", ,Off-campus,,3,0,0,0,0,0,0,0,0,
30106,INTR,00087,  4,"Third Session ... 
27-JUN to 05-AUG",Day,SPECIAL PROJECT/INTERN - HP,"Gibb, Jessica Lynne", ,Off-campus,,6,0,0,0,0,0,0,0,0,
30691,INTR,01060,  1,"Fifth Session (ASCEND) ... 
05-JUL to 05-AUG",Day,PRE-CALCULUS SEMINAR,STAFF,MTWR    1015 1215 JAMES 2104 (Class),Main,,0,16,0,0,0,16,0,0,0,30
30693,INTR,01060,  2,"Fifth Session (ASCEND) ... 
05-JUL to 05-AUG",Day,PRE-CALCULUS SEMINAR,STAFF,MTWR    1015 1215 JAMES 2100 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30577,INTR,01108, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,FIN WELLNESS:PLN PRSNL FIN SUC,"Fortunato, Tiffany J", ,Online,,2,25,0,0,2,23,0,0,0,
30578,INTR,01108, 2C,"Module Six ... 
05-JUL to 29-AUG",Online,FIN WELLNESS:PLN PRSNL FIN SUC,"Novak, Alison Nicole", ,Online,,2,25,0,0,1,24,0,0,0,
30489,INTR,01130, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,WOMEN/GENDER IN PERSPECTIVE,"Kedley, Kate Elizabeth", ,Online,,3,25,0,0,2,23,0,0,0,
30557,INTR,01266, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,COMPUTERS & SOCIETY-WI,"Poolos, Kimberly Rose", ,Online,,3,30,0,0,2,28,0,0,0,
30575,INTR,01488, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,CAREER PLAN & DEVELOPMENT,"Bullard, Robert W.", ,Online,,2,25,0,0,4,21,0,0,0,
30576,INTR,01488, 2C,"Module Six ... 
05-JUL to 29-AUG",Online,CAREER PLAN & DEVELOPMENT,"Rey, Beth", ,Online,,2,25,0,0,2,23,0,0,0,
30846,INTR,01499, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,BACHELR GENERAL STUD PORTFOLIO,"Gougon, Danielle R", ,Online,,1,25,0,0,0,25,0,0,0,
30714,INTR,20399,  1,"16-Week Term ... 
10-MAY to 29-AUG",Day,INTRNSHP IN APPL LIBERAL ARTS,STAFF, ,Off-campus,,2,0,0,0,0,0,0,0,0,*
30715,INTR,20399,  2,"16-Week Term ... 
10-MAY to 29-AUG",Day,INTRNSHP IN APPL LIBERAL ARTS,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,*
30153,IS,25100, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,GLOBAL CHALLENGES,"Gougon, Danielle R", ,Online,,3,30,0,0,0,30,0,0,0,
30152,IS,25350,  1,"First Session ... 
16-MAY to 24-JUN",Day,ST IN:MODERN INSURGENCIES,"Shrader, James Huntington",TR      1230 1515 ROBSON 211 (Class),Main,,3,15,0,0,2,13,0,0,0,48
30728,JRN,02205, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,JOURN PRINCIPLES AND PRACTICES,"Hausman, Carl D.", ,Online,,3,25,0,0,1,24,0,0,0,
30729,JRN,02210, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,JOURNALISTIC  WRITING,STAFF, ,Online,,3,25,0,0,0,25,0,0,0,
30733,JRN,02319, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,MEDIA ETHICS,"Diulio, Nicholas Adam", ,Online,,3,20,0,0,4,16,0,0,0,
30731,JRN,02359,  1,"Second Session ... 
31-MAY to 22-JUL",Day,JOURNALISM INTERNSHIP SUMMER,"Quigley, Kathryn Sarah", ,Main,,3,20,0,0,0,20,0,0,0,
30730,JRN,02365, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,INTRO TO ENTREPRENEURIAL MEDIA,"Hausman, Carl D.", ,Online,,3,20,0,0,1,19,0,0,0,
30007,LAWJ,05202, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,AMERICAN POLICE,"Shjarback, John", ,Online,,3,25,0,0,3,22,0,0,0,
30010,LAWJ,05225, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,MEDIA AND CRIME,"Tillman, Tiffany J", ,Online,,3,25,0,0,8,17,0,0,0,
30008,LAWJ,05324, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,SENTENCE/RIGHTS CONVICTED,"Vigorita, Michael S.", ,Online,,3,25,0,0,3,22,0,0,0,
30009,LAWJ,05326, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,INTERNATIONAL TERRORISM,"Lewandowski, Carla Isabel", ,Online,,3,25,0,0,4,21,0,0,0,
30012,LAWJ,05350, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,MASS MURDER,"Capellan, Joel Alfredo", ,Online,,3,25,0,0,2,23,0,0,0,
30013,LAWJ,05356, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,CRIMINAL JUSTICE INTERN I,"Yeldell, Stanley B", ,Online,,3,25,0,0,8,17,0,0,0,
30011,LAWJ,05357, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,CRIMINAL JUSTICE INTERN II,"Schwartz, Jeffrey L", ,Online,,3,25,0,0,2,23,0,0,0,
30014,LAWJ,05361, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,INTRO TO JUVENILE JUSTICE,"Houser, Kimberly A", ,Online,,3,25,0,0,2,23,0,0,0,
30015,LAWJ,05369, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,THEORIES OF CRIME,"Schell-Busey, Natalie Marie", ,Online,,3,25,0,0,5,20,0,0,0,
30018,LAWJ,05380, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,CRIMINAL JUSTICE RESEARCH,"Silver, Ian A", ,Online,,3,20,0,0,2,18,0,0,0,
30016,LAWJ,05401, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,LAW AND HUMAN RIGHTS,"Page, Raymond T", ,Online,,3,25,0,0,4,21,0,0,0,
30017,LAWJ,05469, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,SEM LAW/JUST-WI,"Sorg, Evan Thomas", ,Online,,3,20,0,0,6,14,0,0,0,
30242,LDTC,18510, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,APPL LRN THEORY SPED,"Lee, Jiyeon", ,Online,,3,25,0,0,9,16,0,0,0,
30243,LDTC,18516, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,APPLIED TESTS AND MEASUREMENTS,"Hogan, Joseph Alfredo", ,Online,,3,25,0,0,4,21,0,0,0,
30245,LDTC,18525, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,ADV ASSESSMENT TECHNIQUES,"Paparo, Nanci L", ,Online,,3,20,0,0,3,17,0,0,0,
30250,LDTC,18650, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,CLINIC & FLD EXP LRNG DIS,"Paparo, Nanci L", ,Online,,3,12,0,0,4,8,0,0,0,
30686,MAPR,01565, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,IMC AND NEW MEDIA,"Basso, Joseph N.", ,Online,,3,20,0,0,0,20,0,0,0,
30683,MAPR,01570, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,GRAD MEDIA METRICS/ANALYTICS,"Hong, Seoyeon", ,Online,,3,20,0,0,1,19,0,0,0,
30690,MATH,01090,  1,"Fifth Session (ASCEND) ... 
05-JUL to 05-AUG",Day,FOUND MATHEMATICAL REASONING,"Waterpeace, Sky Pelletier",MTWR    0800 1000 JAMES 2110 (Class),Main,,3,16,0,0,0,16,0,0,0,28
30692,MATH,01090,  2,"Fifth Session (ASCEND) ... 
05-JUL to 05-AUG",Day,FOUND MATHEMATICAL REASONING,"Waterpeace, Sky Pelletier",MTWR    1015 1215 JAMES 2110 (Class),Main,,3,16,0,0,0,16,0,0,0,28
30162,MATH,01115,  1,"First Session ... 
16-MAY to 24-JUN",Day,CONTEMP MATHEMATICS,"Barden, Christine Ines",MTWR    0800 0940 JAMES 2097 (Class),Main,,3,25,0,0,0,25,0,0,0,30
30184,MATH,01118, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,QUANTITATIVE REASONING,"Del Rossi, Melissa M.", ,Online,,3,25,0,0,5,20,0,0,0,
30163,MATH,01122,  1,"First Session ... 
16-MAY to 24-JUN",Day,PRE-CALCULUS,"Fine, Ira A",MTWR    1230 1440 ROBSON 323 (Class),Main,,4,25,0,0,1,24,0,0,0,30
30185,MATH,01122, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,PRE-CALCULUS,"Abay, Abera", ,Online,,4,25,0,0,2,23,0,0,0,
30164,MATH,01124,  1,"First Session ... 
16-MAY to 24-JUN",Day,REASONING WITH FUNCTIONS,"McGrath, Kitty Tong",MTWR    1230 1440 ROBSON 324 (Class),Main,,4,25,0,0,1,24,0,0,0,30
30165,MATH,01125,  1,"First Session ... 
16-MAY to 24-JUN",Day,TRIGONOMETRY,"McGrath, Kitty Tong",MW      0800 0905 ROBSON 323 (Class),Main,,1,25,0,0,0,25,0,0,0,30
30166,MATH,01130,  1,"First Session ... 
16-MAY to 24-JUN",Day,CALCULUS I,"Nguyen, Thanh Trung",MTWR    0800 1010 JAMES 2100 (Class),Main,,4,25,0,0,0,25,0,0,0,30
30186,MATH,01130, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,CALCULUS I,"Abay, Abera", ,Online,,4,25,0,0,4,21,0,0,0,
30167,MATH,01131,  1,"First Session ... 
16-MAY to 24-JUN",Day,CALCULUS II,"Hassen, Abdulkadir",MTWR    0800 1010 JAMES 2105 (Class),Main,,4,25,0,0,8,17,0,0,0,30
30168,MATH,01131,  2,"Third Session ... 
27-JUN to 05-AUG",Day,CALCULUS II,"Hoxworth, Jennifer L",MTWR    1015 1225 ROBSON 324 (Class),Main,,4,25,0,0,1,24,0,0,0,30
30187,MATH,01201, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,STRUCTURES OF MATH I,"Heinz, Karen Ruth", ,Online,,3,24,0,0,4,20,0,0,0,
30188,MATH,01204, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,STRUCTURES OF MATH II,"Heinz, Karen Ruth", ,Online,,3,24,0,0,1,23,0,0,0,
30189,MATH,01210, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,LINEAR ALGEBRA,"Daniels, Benjamin R.", ,Online,,3,25,0,0,4,21,0,0,0,
30169,MATH,01230,  1,"First Session ... 
16-MAY to 24-JUN",Day,CALCULUS III,"Hassen, Abdulkadir",MTWR    1015 1225 ROBSON 211 (Class),Main,,4,25,0,0,3,22,0,0,0,48
30170,MATH,01231,  1,"Third Session ... 
27-JUN to 05-AUG",Day,ORDINARY DIFFER EQUAT,"Lee, Ik Jae",MTWR    0800 0940 JAMES 2100 (Class),Main,,3,25,0,0,0,25,0,0,0,30
30171,MATH,01235,  1,"First Session ... 
16-MAY to 24-JUN",Day,MATH FOR ENGR ANALYSIS,"Hoxworth, Jennifer L",MTWR    1015 1215 JAMES 2104 (Class),Main,,4,27,0,0,1,26,0,0,0,30
30172,MATH,01330,  1,"First Session ... 
16-MAY to 24-JUN",Day,INTRO REAL ANALYSIS I,"Musulin, Rade Robert",MTWR    1015 1155 ROBSON 310 (Class),Main,,3,25,0,0,0,25,0,0,0,31
30173,MATH,01340,  1,"Third Session ... 
27-JUN to 05-AUG",Day,MODERN ALGEBRA,"Hudson, Jaree",MTWR    1230 1410 ROBSON 324 (Class),Main,,3,25,0,0,1,24,0,0,0,30
30174,MATH,01515,  1,"Third Session ... 
27-JUN to 05-AUG",Day,ENGN APP OF ANALYSIS,"Lee, Ik Jae",MTWR    1445 1625 ROBSON 324 (Class),Main,,3,30,0,0,1,29,0,0,0,30
30175,MATH,03125,  1,"Third Session ... 
27-JUN to 05-AUG",Day,CALC TECHNIC/APPLIC,"Brown, Charles J",MTWR    1015 1155 ROBSON 211 (Class),Main,,3,25,0,0,1,24,0,0,0,48
30176,MATH,03160,  1,"Third Session ... 
27-JUN to 05-AUG",Day,DISCRETE STRUCTURES,"Volz, Elizabeth L",MTWR    0800 0940 JAMES 2105 (Class),Main,,3,25,0,0,3,22,0,0,0,30
30177,MATH,03512,  1,"First Session ... 
16-MAY to 24-JUN",Day,OPERATIONS RESEARCH II,"Lacke, Christopher J.",MTWR    1015 1155 JAMES 2101 (Class),Main,,3,25,0,0,0,25,0,0,0,36
30178,MATH,03612,  1,"Third Session ... 
27-JUN to 05-AUG",Day,MASTERS THESIS,STAFF, ,Main,,3,0,0,0,0,0,0,0,0,
30634,MAWR,01570,  1,"Third Session ... 
27-JUN to 05-AUG",Evening,EXPER MAJOR WORK-IN-PROGRESS,"Block, Ronald D",W       1830 2200 VCTRIA 204 (Class),Main,,3,15,0,0,2,13,0,0,0,24
30635,MAWR,03520,  1,"16-Week Term ... 
10-MAY to 29-AUG",Day,M. A. IN WRITING INTERNSHIP,"Fillenwarth, Gracemarie", ,Main,,3,0,0,0,0,0,0,0,0,
30636,MAWR,03520,  2,"16-Week Term ... 
10-MAY to 29-AUG",Day,"M. A. IN WRITING INTERNSHIP Glassworks Magazine
","Budris, Katherine M", ,Main,,3,0,0,0,0,0,0,0,0,
30836,MBS,00607,  1,"GSBS-S Term ... 
16-MAY to 07-JUL",Evening,"EXERCISE PHYSIOLOGYCourse runs from 05/16 to 07/07.
","Demarest, Renee M",MR      1700 2000 AC-S 343 (Class),Stratford,,3,150,0,0,0,150,0,0,0,85
30837,MBS,00613,  1,"GSBS-S Term ... 
16-MAY to 31-AUG",Day,"MBS INDEPENDENT STUDYPermission by Investigator.Letter of Agreement required:https://gsbs.rowan.edu/student-resources/registrar/forms.html
","Podolin-Whiting, Deborah P.", ,Stratford,,2,0,0,0,0,0,0,0,0,
30838,MBS,00680,  1,"GSBS-S Term ... 
16-MAY to 31-AUG",Day,"LABORATORY RESEARCH A - MBSMBS program student only.Letter of Agreement and Lab Safety Training required:https://gsbs.rowan.edu/student-resources/registrar/forms.html
","Milani, Katharine Jean", ,Stratford,,2,0,0,0,0,0,0,0,0,
30839,MBS,00681,  1,"GSBS-S Term ... 
16-MAY to 31-AUG",Day,"LAB RESEARCH B - MBSMBS program student only.Letter of Agreement and Lab Safety Training required:https://gsbs.rowan.edu/student-resources/registrar/forms.html
","Milani, Katharine Jean", ,Stratford,,2,0,0,0,0,0,0,0,0,
30624,MCB,01407,  1,"First Session ... 
16-MAY to 24-JUN",Evening,MOLECULAR MICROBIOLOGY,"Bogush, Alexey",MTWR    1800 2120 SCIENC 220 (Class),Main,,4,24,0,0,1,23,10,0,10,26
30625,MCB,11338,  1,"First Session ... 
16-MAY to 24-JUN",Evening,IMMUNOLOGY,"Bogush, Marina Leonidovna",MTWR    1800 2120 SCIENC 226 (Class),Main,,4,24,0,0,3,21,10,0,10,26
30626,MCB,L1338,  1,"First Session ... 
16-MAY to 24-JUN",Evening,LAB IMMUNOLOGY,"Bogush, Marina Leonidovna", ,Main,,0,24,0,0,3,21,0,0,0,
30589,ME,10310, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,INTRO THERMAL-FLUID SCIENCES,"Bakrania, Smitesh", ,Online,,4,20,0,0,2,18,0,0,0,
30024,MED,9204M,SU4,"RowanSOM Summer Fourth Year ... 
23-MAY to 19-JUN",Day,MEDICINE SUBSPECIALTY,STAFF, ,Stratford,,1,999,0,0,0,999,0,0,0,
30252,METL,50512, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,CUR DEV TCH LD/OTHER SCH PROF,"Sudeck, Maria R", ,Online,,3,25,0,0,2,23,0,0,0,
30254,METL,50512, 2C,"Module Five ... 
10-MAY to 04-JUL",Online,"CUR DEV TCH LD/OTHER SCH PROF School Psychology students only.
","Sudeck, Maria R", ,Online,,3,25,0,0,1,24,0,0,0,
30240,METL,50550, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,SELF-STUDY TEACHER LEADERSHIP,STAFF, ,Online,,1,0,0,0,0,0,0,0,0,
30534,MGT,06300, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,ORGANIZATIONAL BEHAVIOR,"Billing, Tejinder Kaur", ,Online,,3,30,0,0,9,21,0,0,0,
30529,MGT,06305,  1,"First Session ... 
16-MAY to 24-JUN",Evening,OPERATIONS MGMT,STAFF,TR      1830 2140 BUSN 301 (Class),Main,,3,35,0,0,1,34,0,0,0,40
30535,MGT,06305, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,OPERATIONS MGMT,"Roh, James", ,Online,,3,30,0,0,30,0,0,0,0,
30530,MGT,06361,  1,"Second Session ... 
31-MAY to 22-JUL",Evening,SUPERVISED INTERNSHIP ADMIN,"Siefring, Karen",M       1830 2115   (Class),Off-campus,,3,0,0,0,0,0,0,0,0,*
30531,MGT,06361,  2,"Second Session ... 
31-MAY to 22-JUL",Evening,SUPERVISED INTERNSHIP ADMIN,"Siefring, Karen",M       1830 2115   (Class),Off-campus,,6,0,0,0,0,0,0,0,0,*
30532,MGT,06361,  3,"Second Session ... 
31-MAY to 22-JUL",Evening,SUPERVISED INTERNSHIP ADMIN,"Bryant, Altonia Larnetta",M       1830 2115   (Class),Off-campus,,3,0,0,0,0,0,0,0,0,*
30533,MGT,06361,  4,"Second Session ... 
31-MAY to 22-JUL",Evening,SUPERVISED INTERNSHIP ADMIN,"Bryant, Altonia Larnetta",M       1830 2115   (Class),Off-campus,,6,0,0,0,0,0,0,0,0,*
30536,MGT,06402, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,BUSINESS POLICY,"Howell, Jordan P", ,Online,,3,30,0,0,30,0,0,0,0,
30537,MGT,06402, 2C,"Module Six ... 
05-JUL to 29-AUG",Online,BUSINESS POLICY,STAFF, ,Online,,3,30,0,0,11,19,0,0,0,
30538,MGT,06408, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,VISUAL BUSINESS INTELLIGENCE,"Roh, James", ,Online,,3,30,0,0,2,28,0,0,0,
30521,MGT,06510, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,STRATEGIC ENGN MGMT,"Fleming, Robert S.", ,Online,,3,30,0,0,1,29,0,0,0,
30517,MGT,06515, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,EMPLOY ENGAGE AND PERFORM,"Rudin, Joel P.", ,Online,,1.5,30,0,0,3,27,0,0,0,
30519,MGT,06520, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,GLOBAL LDRSHP/ORGANIZ CULTURE,"Banutu-Gomez, Michael B.", ,Online,,3,30,0,0,18,12,0,0,0,
30525,MGT,06567, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,RESPONSIBLE LEADERSHIP: ALIGN,"Howell, Jordan P", ,Online,,1.5,30,0,0,3,27,0,0,0,
