CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
43452,CHEM,06100, 12,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Kelly, Allison",TR      1100 1215 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,0,0,0,56
43454,CHEM,06100, 13,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Mucha, Neil T",MW      1230 1345 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,10,0,10,56
43456,CHEM,06100, 14,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Mucha, Neil T",MW      1230 1345 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,0,0,0,56
43459,CHEM,06100, 15,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Kelly, Allison",TR      1230 1345 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,10,0,10,56
43460,CHEM,06100, 16,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Kelly, Allison",TR      1230 1345 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,0,0,0,56
43462,CHEM,06100, 17,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Pilarz, Matthew",TR      1400 1515 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,10,0,10,56
43464,CHEM,06100, 18,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Pilarz, Matthew",TR      1400 1515 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,0,0,0,56
43466,CHEM,06100, 19,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Lu, Ping",MW      1530 1645 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,10,0,10,56
43467,CHEM,06100, 20,"Full Term ... 
06-SEP to 21-DEC",Day,"CHEMISTRY INon-majors only.
","Lu, Ping",MW      1530 1645 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,0,0,0,56
43435,CHEM,06100, 21,"Full Term ... 
06-SEP to 21-DEC",Evening,"CHEMISTRY INon-majors only.
","Lu, Ping",MW      1700 1815 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,10,0,10,56
43436,CHEM,06100, 22,"Full Term ... 
06-SEP to 21-DEC",Evening,"CHEMISTRY INon-majors only.
","Lu, Ping",MW      1700 1815 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,0,0,0,56
43441,CHEM,06100, 23,"Full Term ... 
06-SEP to 21-DEC",Evening,"CHEMISTRY INon-majors only.
","Kelly, Allison",TR      1700 1815 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,10,0,10,56
43442,CHEM,06100, 24,"Full Term ... 
06-SEP to 21-DEC",Evening,"CHEMISTRY INon-majors only.
","Kelly, Allison",TR      1700 1815 DISCOV 132 (Lecture),Main,,4,15,0,0,0,15,0,0,0,56
43443,CHEM,06100, 25,"Full Term ... 
06-SEP to 21-DEC",Evening,"CHEMISTRY INon-majors only.
",STAFF,"T       1830 1945 DISCOV 132 (Lecture)
T       2000 2115 DISCOV 132 (Lecture)",Main,,4,0,0,0,0,0,0,0,0,56
43444,CHEM,06100, 26,"Full Term ... 
06-SEP to 21-DEC",Evening,"CHEMISTRY INon-majors only.
",STAFF,"T       1830 1945 DISCOV 132 (Lecture)
T       2000 2115 DISCOV 132 (Lecture)",Main,,4,0,0,0,0,0,0,0,0,56
43492,CHEM,06101,  1,"Full Term ... 
06-SEP to 21-DEC",Day,CHEMISTRY II,"Toal, Siobhan Eileen",MW      0930 1045 DISCOV 413 (Lecture),Main,,4,15,0,0,0,15,10,0,10,48
43493,CHEM,06101,  2,"Full Term ... 
06-SEP to 21-DEC",Day,CHEMISTRY II,"Toal, Siobhan Eileen",MW      0930 1045 DISCOV 413 (Lecture),Main,,4,15,0,0,0,15,0,0,0,48
43495,CHEM,06101,  3,"Full Term ... 
06-SEP to 21-DEC",Day,CHEMISTRY II,"Toal, Siobhan Eileen",MW      1100 1215 DISCOV 413 (Lecture),Main,,4,0,0,0,0,0,0,0,0,48
43497,CHEM,06101,  4,"Full Term ... 
06-SEP to 21-DEC",Day,CHEMISTRY II,"Toal, Siobhan Eileen",MW      1100 1215 DISCOV 413 (Lecture),Main,,4,0,0,0,0,0,0,0,0,48
43499,CHEM,06101,  5,"Full Term ... 
06-SEP to 21-DEC",Day,CHEMISTRY II,"Yu, Lei",MW      1530 1645 DISCOV 413 (Lecture),Main,,4,15,0,0,0,15,10,0,10,48
43500,CHEM,06101,  6,"Full Term ... 
06-SEP to 21-DEC",Day,CHEMISTRY II,"Yu, Lei",MW      1530 1645 DISCOV 413 (Lecture),Main,,4,15,0,0,0,15,0,0,0,48
43502,CHEM,06101,  7,"Full Term ... 
06-SEP to 21-DEC",Evening,CHEMISTRY II,STAFF,"W       1830 1945 DISCOV 413 (Lecture)
W       2000 2115 DISCOV 413 (Lecture)",Main,,4,15,0,0,0,15,10,0,10,48
43505,CHEM,06101,  8,"Full Term ... 
06-SEP to 21-DEC",Evening,CHEMISTRY II,STAFF,"W       1830 1945 DISCOV 413 (Lecture)
W       2000 2115 DISCOV 413 (Lecture)",Main,,4,15,0,0,0,15,0,0,0,48
43491,CHEM,06301,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INORGANIC CHEMISTRY,"Ramanujachary, Kandalam V.",MW      1530 1645 ROBSON 227 (Lecture),Main,,3,30,0,0,0,30,10,0,10,50
43555,CHEM,07200,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"HONORS ORGANIC CHEMISTRY IMust be taken with CHEM L7200 1.
","Quarels, Rashanique D",MW      1100 1215 JAMES 3114 (Lecture),Main,,4,20,0,0,0,20,0,0,0,60
43561,CHEM,07200,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY IMajors only.Must be taken with CHEM L7200 2.
","Quarels, Rashanique D",MW      1100 1215 JAMES 3114 (Lecture),Main,,4,0,0,0,0,0,0,0,0,60
43564,CHEM,07200,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY IMajors only.Must be taken with CHEM L7200 3.
","Moura, Gustavo",MW      1100 1215 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,5,0,5,52
43565,CHEM,07200,  4,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY IMajors only.Must be taken with CHEM L7200 4.
","Moura, Gustavo",MW      1100 1215 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,5,0,5,52
43509,CHEM,07200,  5,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Quarels, Rashanique D",MW      0930 1045 JAMES 3114 (Lecture),Main,,4,15,0,0,0,15,10,0,10,60
43512,CHEM,07200,  6,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Quarels, Rashanique D",MW      0930 1045 JAMES 3114 (Lecture),Main,,4,15,0,0,0,15,0,0,0,60
43520,CHEM,07200,  7,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Moura, Gustavo",MW      1230 1345 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,10,0,10,52
43523,CHEM,07200,  8,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Moura, Gustavo",MW      1230 1345 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,0,0,0,52
43527,CHEM,07200,  9,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Perez, Lark J",TR      1100 1215 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,10,0,10,52
43528,CHEM,07200, 10,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Perez, Lark J",TR      1100 1215 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,0,0,0,52
43529,CHEM,07200, 11,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Perez, Lark J",TR      1230 1345 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,10,0,10,52
43531,CHEM,07200, 12,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Perez, Lark J",TR      1230 1345 SCIENC 324 (Lecture),Main,,4,15,0,0,0,15,0,0,0,52
43534,CHEM,07200, 13,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Barrett, Kristen N",TR      1400 1515 ROBSON 227 (Lecture),Main,,4,0,0,0,0,0,0,0,0,50
43538,CHEM,07200, 14,"Full Term ... 
06-SEP to 21-DEC",Day,"ORGANIC CHEMISTRY INon-majors only.
","Barrett, Kristen N",TR      1400 1515 ROBSON 227 (Lecture),Main,,4,0,0,0,0,0,0,0,0,50
43541,CHEM,07200, 15,"Full Term ... 
06-SEP to 21-DEC",Evening,"ORGANIC CHEMISTRY INon-majors only.
","Barrett, Kristen N","M       1830 1945 SCIENC 324 (Lecture)
M       2000 2115 SCIENC 324 (Lecture)",Main,,4,15,0,0,0,15,10,0,10,52
43542,CHEM,07200, 16,"Full Term ... 
06-SEP to 21-DEC",Evening,"ORGANIC CHEMISTRY INon-majors only.
","Barrett, Kristen N","M       1830 1945 SCIENC 324 (Lecture)
M       2000 2115 SCIENC 324 (Lecture)",Main,,4,15,0,0,0,15,0,0,0,52
43572,CHEM,07201,  1,"Full Term ... 
06-SEP to 21-DEC",Day,ORGANIC CHEMISTRY II,"Barrett, Kristen N",TR      1100 1215 ROBSON 227 (Lecture),Main,,4,15,0,0,0,15,10,0,10,50
43574,CHEM,07201,  2,"Full Term ... 
06-SEP to 21-DEC",Day,ORGANIC CHEMISTRY II,"Barrett, Kristen N",TR      1100 1215 ROBSON 227 (Lecture),Main,,4,15,0,0,0,15,0,0,0,50
43575,CHEM,07201,  3,"Full Term ... 
06-SEP to 21-DEC",Evening,ORGANIC CHEMISTRY II,STAFF,"W       1830 1945 ROBSON 227 (Lecture)
W       2000 2115 ROBSON 227 (Lecture)",Main,,4,15,0,0,0,15,10,0,10,50
43576,CHEM,07201,  4,"Full Term ... 
06-SEP to 21-DEC",Evening,ORGANIC CHEMISTRY II,STAFF,"W       1830 1945 ROBSON 227 (Lecture)
W       2000 2115 ROBSON 227 (Lecture)",Main,,4,15,0,0,0,15,0,0,0,50
43483,CHEM,07348,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"BIOCHEMISTRYMajors only.
","Nemmara, Venkatesh V","MW      1100 1215 ROBSON 227 (Lecture)
F       0800 0915 SCIENC 304 (Lab)
F       0930 1045 SCIENC 304 (Lab)",Main,,4,12,0,0,0,12,5,0,5,24
43485,CHEM,07348,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"BIOCHEMISTRYMajors only.
","Nemmara, Venkatesh V","MW      1100 1215 ROBSON 227 (Lecture)
F       1100 1215 SCIENC 304 (Lab)
F       1230 1345 SCIENC 304 (Lab)",Main,,4,12,0,0,0,12,0,0,0,24
43487,CHEM,07348,  3,"Full Term ... 
06-SEP to 21-DEC",Evening,"BIOCHEMISTRYMajors only.
","Nemmara, Venkatesh V","MW      1700 1815 ROBSON 227 (Lecture)
R       0930 1045 SCIENC 304 (Lab)
R       1100 1215 SCIENC 304 (Lab)",Main,,4,12,0,0,0,12,5,0,5,24
43488,CHEM,07348,  4,"Full Term ... 
06-SEP to 21-DEC",Evening,"BIOCHEMISTRYMajors only.
","Nemmara, Venkatesh V","MW      1700 1815 ROBSON 227 (Lecture)
R       1230 1345 SCIENC 304 (Lab)
R       1400 1515 SCIENC 304 (Lab)",Main,,4,12,0,0,0,12,0,0,0,24
43489,CHEM,07348,  5,"Full Term ... 
06-SEP to 21-DEC",Evening,"BIOCHEMISTRYNon-majors only.
","Wu, Chun","M       1830 1945 SCIENC 304 (Lab)
M       2000 2115 SCIENC 304 (Lab)
TR      1700 1815 ROBSON 227 (Lecture)",Main,,4,16,0,0,0,16,5,0,5,24
43490,CHEM,07348,  6,"Full Term ... 
06-SEP to 21-DEC",Evening,"BIOCHEMISTRYNon-majors only.
","Wu, Chun","TR      1700 1815 ROBSON 227 (Lecture)
W       1830 1945 SCIENC 304 (Lab)
W       2000 2115 SCIENC 304 (Lab)",Main,,4,16,0,0,0,16,5,0,5,24
43481,CHEM,07490,  1,"Full Term ... 
06-SEP to 21-DEC",Day,GEN ASPECTS OF PHARMACOLOGY,"Keck, Thomas M",MW      1100 1215 SCIENC 314 (Class),Main,,3,24,0,0,0,24,5,0,5,26
43471,CHEM,07492,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,PHARMACEUTICAL CHEMISTRY,"Jonnalagadda, Subash","R       1830 1945 SCIENC 324 (Class)
R       2000 2115 SCIENC 324 (Class)",Main,,3,10,0,0,0,10,5,0,5,52*
43470,CHEM,07560,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,ADV BIOCHEM LECTURE,STAFF,MW      1700 1815 SCIENC 314 (Class),Main,,3,20,0,0,0,20,10,0,10,26
43472,CHEM,07592,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,ADV PHARMACEUTICAL CHEMISTRY,"Jonnalagadda, Subash","R       1830 1945 SCIENC 324 (Class)
R       2000 2115 SCIENC 324 (Class)",Main,,3,20,0,0,0,20,10,0,10,52*
43476,CHEM,08305,  1,"Full Term ... 
06-SEP to 21-DEC",Day,BIOPHYSICAL CHEMISTRY,"Wu, Chun
Toal, Siobhan Eileen
","MW      1230 1345 DISCOV 413 (Lecture)
R       0930 1045 SCIENC 341 (Lab)
R       1100 1215 SCIENC 341 (Lab)",Main,,4,12,0,0,0,12,5,0,5,24
43477,CHEM,08305,  2,"Full Term ... 
06-SEP to 21-DEC",Day,BIOPHYSICAL CHEMISTRY,"Wu, Chun
Toal, Siobhan Eileen
","MW      1230 1345 DISCOV 413 (Lecture)
R       1230 1345 SCIENC 341 (Lab)
R       1400 1515 SCIENC 341 (Lab)",Main,,4,12,0,0,0,12,5,0,5,24
43473,CHEM,08400,  1,"Full Term ... 
06-SEP to 21-DEC",Day,PHYSICAL CHEMISTRY,"Hoy, Erik P",MW      1230 1345 ROBSON 227 (Lecture),Main,,3,30,0,0,0,30,10,0,10,50
43474,CHEM,08402,  1,"Full Term ... 
06-SEP to 21-DEC",Day,PHYSICAL CHEMISTRY LAB,"Toal, Siobhan Eileen","T       0800 0915 SCIENC 341 (Lab)
T       0930 1045 SCIENC 341 (Lab)
T       1100 1215 SCIENC 341 (Lab)",Main,,2,12,0,0,0,12,5,0,5,24
43475,CHEM,08402,  2,"Full Term ... 
06-SEP to 21-DEC",Day,PHYSICAL CHEMISTRY LAB,"Vaden, Timothy D","T       1230 1345 SCIENC 341 (Lab)
T       1400 1515 SCIENC 341 (Lab)
T       1530 1645 SCIENC 341 (Lab)",Main,,2,12,0,0,0,12,5,0,5,24
43480,CHEM,08405,  1,"Full Term ... 
06-SEP to 21-DEC",Day,APPS IN EXPRMNT/COMPUT CHEM,"Liu, Zhiwei",TR      1400 1515 SCIENC 324 (Class),Main,,3,12,0,0,0,12,5,0,5,52
43503,CHEM,09249,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,"ANALYTICAL CHEMISTRYNon-majors only.
",STAFF,"T       1830 1945 SCIENC 314A (Lab)
T       2000 2115 SCIENC 314A (Lab)
R       1830 1945 ROBSON 227 (Lecture)
R       2000 2115 ROBSON 227 (Lecture)",Main,,4,24,0,0,0,24,5,0,5,26
43504,CHEM,09249,  2,"Full Term ... 
06-SEP to 21-DEC",Evening,"ANALYTICAL CHEMISTRYNon-majors only.
",STAFF,"R       1830 1945 ROBSON 227 (Lecture)
R       2000 2115 ROBSON 227 (Lecture)
F       1530 1645 SCIENC 314A (Lab)
F       1700 1815 SCIENC 314A (Lab)",Main,,4,0,0,0,0,0,0,0,0,26
43494,CHEM,09250,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"QUANTITATIVE ANALYSISMajors only.
","Mugweru, Amos M","MW      0930 1045 SCIENC 324 (Lecture)
T       0930 1045 SCIENC 314A (Lab)
T       1100 1215 SCIENC 314A (Lab)",Main,,4,16,0,0,0,16,10,0,10,26
43496,CHEM,09250,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"QUANTITATIVE ANALYSISMajors only.
","Mugweru, Amos M","MW      0930 1045 SCIENC 324 (Lecture)
T       1230 1345 SCIENC 314A (Lab)
T       1400 1515 SCIENC 314A (Lab)",Main,,4,0,0,0,0,0,0,0,0,26
43498,CHEM,09250,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"QUANTITATIVE ANALYSISMajors only.
","Grinias, James P","MW      1530 1645 SCIENC 324 (Lecture)
R       1530 1645 SCIENC 314A (Lab)
R       1700 1815 SCIENC 314A (Lab)",Main,,4,16,0,0,0,16,10,0,10,26
43501,CHEM,09250,  4,"Full Term ... 
06-SEP to 21-DEC",Day,"QUANTITATIVE ANALYSISMajors only.
","Grinias, James P","MW      1530 1645 SCIENC 324 (Lecture)
R       1830 1945 SCIENC 314A (Lab)
R       2000 2115 SCIENC 314A (Lab)",Main,,4,0,0,0,0,0,0,0,0,26
43468,CHEM,09322,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,BIOANALYTICAL CHEMISTRY,"Grinias, James P",MW      1700 1815 SCIENC 324 (Class),Main,,3,20,0,0,0,20,10,0,10,52*
43478,CHEM,09351,  1,"Full Term ... 
06-SEP to 21-DEC",Day,CHEM CHAR SURFAC/MATERIALS,"Mugweru, Amos M",MW      1400 1515 SCIENC 324 (Class),Main,,3,12,0,0,0,12,5,0,5,52
43463,CHEM,09410,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INSTRUMENTAL METHODS,"Yu, Lei","MW      0930 1045 ROBSON 227 (Lecture)
F       0800 0915 SCIENC 314A (Lab)
F       0930 1045 SCIENC 314A (Lab)",Main,,4,16,0,0,0,16,5,0,5,26
43465,CHEM,09410,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INSTRUMENTAL METHODS,"Yu, Lei","MW      0930 1045 ROBSON 227 (Lecture)
F       1100 1215 SCIENC 314A (Lab)
F       1230 1345 SCIENC 314A (Lab)",Main,,4,0,0,0,0,0,0,0,0,26
43469,CHEM,09522,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,ADV BIOANALYTICAL CHEMISTRY,"Grinias, James P",MW      1700 1815 SCIENC 324 (Class),Main,,3,10,0,0,0,10,5,0,5,52*
43458,CHEM,09592,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,PHARMACEUTICAL TECHNIQUES I,"Jonnalagadda, Subash",T       2000 2115 SCIENC 324 (Class),Main,,3,40,0,0,0,40,0,0,0,52
43457,CHEM,09596,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,MS THESIS RESEARCH I,"Jonnalagadda, Subash",T       1830 1945 SCIENC 324 (Class),Main,,3,40,0,0,0,40,0,0,0,52
43577,CHEM,L6100,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"HONORS LAB CHEMISTRY IMust be taken with CHEM 06100 1.
","Mucha, Neil T","F       0800 0915 DISCOV 103 (Lab)
F       0930 1045 DISCOV 103 (Lab)",Main,,0,20,0,0,0,20,0,0,0,28
43578,CHEM,L6100,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY IMajors only.Must be taken with CHEM 06100 1.
",STAFF,"F       0800 0915 DISCOV 105 (Lab)
F       0930 1045 DISCOV 105 (Lab)",Main,,0,20,0,0,0,20,0,0,0,28
43579,CHEM,L6100,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY IMajors only.Must be taken with CHEM 06100 1.
","Hoy, Erik P","F       1100 1215 DISCOV 103 (Lab)
F       1230 1345 DISCOV 103 (Lab)",Main,,0,20,0,0,0,20,0,0,0,28
43580,CHEM,L6100,  4,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY IMajors only.Must be taken with CHEM 06100 1.
",STAFF,"F       1100 1215 DISCOV 105 (Lab)
F       1230 1345 DISCOV 105 (Lab)",Main,,0,0,0,0,0,0,0,0,0,28
43543,CHEM,L6100,  5,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"M       0930 1045 DISCOV 103 (Lab)
M       1100 1215 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43544,CHEM,L6100,  6,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"M       0930 1045 DISCOV 105 (Lab)
M       1100 1215 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43545,CHEM,L6100,  7,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"M       1230 1345 DISCOV 103 (Lab)
M       1400 1515 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43546,CHEM,L6100,  8,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"M       1230 1345 DISCOV 105 (Lab)
M       1400 1515 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43547,CHEM,L6100,  9,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"M       1530 1645 DISCOV 103 (Lab)
M       1700 1815 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43548,CHEM,L6100, 10,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"M       1530 1645 DISCOV 105 (Lab)
M       1700 1815 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43549,CHEM,L6100, 11,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"T       0930 1045 DISCOV 103 (Lab)
T       1100 1215 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43550,CHEM,L6100, 12,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"T       0930 1045 DISCOV 105 (Lab)
T       1100 1215 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43551,CHEM,L6100, 13,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"T       1230 1345 DISCOV 103 (Lab)
T       1400 1515 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43552,CHEM,L6100, 14,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"T       1230 1345 DISCOV 105 (Lab)
T       1400 1515 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43553,CHEM,L6100, 15,"Full Term ... 
06-SEP to 21-DEC",Day,LAB CHEMISTRY I,STAFF,"T       1530 1645 DISCOV 103 (Lab)
T       1700 1815 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43554,CHEM,L6100, 16,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"T       1530 1645 DISCOV 105 (Lab)
T       1700 1815 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43556,CHEM,L6100, 17,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"W       0800 0915 DISCOV 103 (Lab)
W       0930 1045 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43557,CHEM,L6100, 18,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"W       0800 0915 DISCOV 105 (Lab)
W       0930 1045 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43558,CHEM,L6100, 19,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"W       1100 1215 DISCOV 103 (Lab)
W       1230 1345 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43559,CHEM,L6100, 20,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"W       1100 1215 DISCOV 105 (Lab)
W       1230 1345 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43560,CHEM,L6100, 21,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"R       0930 1045 DISCOV 103 (Lab)
R       1100 1215 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43562,CHEM,L6100, 22,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"R       0930 1045 DISCOV 105 (Lab)
R       1100 1215 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43563,CHEM,L6100, 23,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"R       1230 1345 DISCOV 103 (Lab)
R       1400 1515 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43566,CHEM,L6100, 24,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"R       1230 1345 DISCOV 105 (Lab)
R       1400 1515 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43567,CHEM,L6100, 25,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"R       1530 1645 DISCOV 103 (Lab)
R       1700 1815 DISCOV 103 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43568,CHEM,L6100, 26,"Full Term ... 
06-SEP to 21-DEC",Day,"LAB CHEMISTRY INon-majors only.
",STAFF,"R       1530 1645 DISCOV 105 (Lab)
R       1700 1815 DISCOV 105 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43530,CHEM,L6101,  1,"Full Term ... 
06-SEP to 21-DEC",Day,LAB CHEMISTRY II,STAFF,"T       0930 1045 DISCOV 203 (Lab)
T       1100 1215 DISCOV 203 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43532,CHEM,L6101,  2,"Full Term ... 
06-SEP to 21-DEC",Day,LAB CHEMISTRY II,STAFF,"T       0930 1045 DISCOV 205 (Lab)
T       1100 1215 DISCOV 205 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43533,CHEM,L6101,  3,"Full Term ... 
06-SEP to 21-DEC",Day,LAB CHEMISTRY II,STAFF,"T       1230 1345 DISCOV 203 (Lab)
T       1400 1515 DISCOV 203 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43535,CHEM,L6101,  4,"Full Term ... 
06-SEP to 21-DEC",Day,LAB CHEMISTRY II,STAFF,"T       1230 1345 DISCOV 205 (Lab)
T       1400 1515 DISCOV 205 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
43536,CHEM,L6101,  5,"Full Term ... 
06-SEP to 21-DEC",Day,LAB CHEMISTRY II,STAFF,"T       1530 1645 DISCOV 203 (Lab)
T       2000 2115 DISCOV 203 (Lab)",Main,,0,15,0,0,0,15,0,0,0,28
