CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
24845,PR,99362,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PUBLIC OPINION,"Richmond, Julia C",TR      1100 1215 301HGH 305 (Class),Main,,3,25,0,0,25,0,0,0,0,29
24846,PR,99362,  2,"Full Term ... 
18-JAN to 06-MAY",Day,PUBLIC OPINION,"Basso, Joseph N.",TR      0930 1045 301HGH 326 (Class),Main,,3,24,0,0,8,16,0,0,0,15
21762,PSY,00371,  1,"Full Term ... 
18-JAN to 06-MAY",Hybrid,"SOCIAL PSYCHOLOGY OF SPORT This section is cross-listed with 21758 HES 00371 1. THIS CLASS WILL HAVE FACE-TO-FACE MEETINGS ON FRIDAYS 02/04 AND 03/04, 3:30PM TO 5:30PM, JAMES 1019.
",STAFF,,Main,,3,0,0,0,0,0,0,0,0,*
21761,PSY,00371,  2,"Full Term ... 
18-JAN to 06-MAY",Day,"SOCIAL PSYCHOLOGY OF SPORT This section is cross-listed with 21757 HES 00371 2.
","Bullard, JoAnne Barbieri",MW      1400 1515 JAMES 1056 (Class),Main,,3,15,0,0,4,11,0,0,0,36*
22208,PSY,01105,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PSYCH OF ETHNIC IDENT & COMM,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22209,PSY,01107,  1,"Full Term ... 
18-JAN to 06-MAY",Day,ESSENTIALS OF PSYCHOLOGY,"Cranstoun, Kimberley D",MW      0800 0915 ROBSON 227 (Class),Main,,3,35,0,0,35,0,10,0,10,50
22088,PSY,01107,  2,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Crump, Francesca Maria", ,Online,,3,14,0,0,15,-1,10,0,10,
22210,PSY,01107,  3,"Full Term ... 
18-JAN to 06-MAY",Day,ESSENTIALS OF PSYCHOLOGY,"Gotham, Katherine Oberle","F       0800 0915 ROBSON 102 (Class)
F       0930 1045 ROBSON 102 (Class)",Main,,3,30,0,0,30,0,10,0,10,35
22089,PSY,01107,  4,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Anwar, Kainaat", ,Online,,3,35,0,0,35,0,10,0,10,
22090,PSY,01107,  5,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Kately, Megan", ,Online,,3,35,0,0,34,1,10,0,10,
22091,PSY,01107,  6,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Lee, Hana", ,Online,,3,35,0,0,35,0,10,0,10,
22086,PSY,01107,  7,"Full Term ... 
18-JAN to 06-MAY",Day,ESSENTIALS OF PSYCHOLOGY,"MacFarlane, Kathleen H",TR      0930 1045 BUSN 221 (Class),Main,,3,35,0,0,35,0,10,0,10,40
22092,PSY,01107,  8,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Nicoletti, Alexandra", ,Online,,3,35,0,0,35,0,10,0,10,
22211,PSY,01107,  9,"Full Term ... 
18-JAN to 06-MAY",Day,ESSENTIALS OF PSYCHOLOGY,"Sledjeski, Eve M",MW      1100 1215 BUSN 208 (Class),Main,,3,34,0,0,33,1,10,0,10,40
22212,PSY,01107, 10,"Full Term ... 
18-JAN to 06-MAY",Day,ESSENTIALS OF PSYCHOLOGY,"Sledjeski, Eve M",MW      0930 1045 BUSN 225 (Class),Main,,3,35,0,0,35,0,10,0,10,40
22093,PSY,01107, 11,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"D'Amico, Kristen Darroch", ,Online,,3,35,0,0,36,-1,10,0,10,
22094,PSY,01107, 13,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Dolbow, Heather M", ,Online,,3,35,0,0,35,0,10,0,10,
22095,PSY,01107, 14,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Mason, Cristine M.", ,Online,,3,31,0,0,31,0,10,0,10,
22096,PSY,01107, 15,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Mazzeo, Cristina E", ,Online,,3,30,0,0,30,0,10,0,10,
22097,PSY,01107, 16,"Full Term ... 
18-JAN to 06-MAY",Online,ESSENTIALS OF PSYCHOLOGY,"Mazzeo, Cristina E", ,Online,,3,30,0,0,30,0,10,0,10,
22098,PSY,01199,  1,"Module Three ... 
18-JAN to 14-MAR",Online,NAVIGATING PSYCHOLOGY,"Sledjeski, Eve M", ,Online,,1,59,0,0,59,0,10,0,10,
22099,PSY,01199,  2,"Module Three ... 
18-JAN to 14-MAR",Online,NAVIGATING PSYCHOLOGY,"Sledjeski, Eve M", ,Online,,1,59,0,0,59,0,10,0,10,
22100,PSY,01199,  3,"Module Three ... 
18-JAN to 14-MAR",Online,NAVIGATING PSYCHOLOGY,"Sledjeski, Eve M", ,Online,,1,59,0,0,59,0,10,0,10,
22143,PSY,01200,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,PSY OF WOMEN & CULTURAL EXP,"Morris, Ebony D","W       1700 1815 ROBSON 101A (Class)
W       1830 1945 ROBSON 101A (Class)",Main,,3,35,0,0,28,7,10,0,10,40
22101,PSY,01230,  1,"Full Term ... 
18-JAN to 06-MAY",Online,PSYCHOLOGY OF PERSONALITY,"Pilling, Daniel Ryan", ,Online,,3,35,0,0,33,2,10,0,10,
22215,PSY,01230,  3,"Full Term ... 
18-JAN to 06-MAY",Day,PSYCHOLOGY OF PERSONALITY,"Schultz, Anya M.",MW      0930 1045 ROBSON 101A (Class),Main,,3,35,0,0,26,9,10,0,10,40
22217,PSY,01230,  4,"Full Term ... 
18-JAN to 06-MAY",Day,PSYCHOLOGY OF PERSONALITY,"Schultz, Anya M.",MW      1100 1215 ROBSON 101A (Class),Main,,3,35,0,0,34,1,10,0,10,40
22219,PSY,01230,  5,"Full Term ... 
18-JAN to 06-MAY",Day,PSYCHOLOGY OF PERSONALITY,"Young, Chelsie Marie",MW      1230 1345 ROBSON 201B (Class),Main,,3,35,0,0,35,0,10,0,10,40
22221,PSY,01230,  6,"Full Term ... 
18-JAN to 06-MAY",Online,PSYCHOLOGY OF PERSONALITY,"Eisenhard, Matthew L.", ,Online,,3,35,0,0,35,0,10,0,10,
22084,PSY,01230, 1C,"Full Term ... 
18-JAN to 06-MAY",Online,"PSYCHOLOGY OF PERSONALITY Rowan Global students only.
","Pujji, Sharanjit", ,Online,,3,35,0,0,36,-1,10,0,10,
22223,PSY,01301,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PSY OF SCIENTIFIC THINKING,"Castorina, James",TR      1400 1515 SAVITZ 341 (Class),Main,,3,28,0,0,28,0,0,0,0,64
22102,PSY,01301,  2,"Full Term ... 
18-JAN to 06-MAY",Online,PSY OF SCIENTIFIC THINKING,"Chin, Gabrielle R", ,Online,,3,29,0,0,33,-4,0,0,0,
22103,PSY,01301,  3,"Full Term ... 
18-JAN to 06-MAY",Online,PSY OF SCIENTIFIC THINKING,"Gilmartin, Caitlin Elizabeth", ,Online,,3,35,0,0,35,0,0,0,0,
22085,PSY,01301,  4,"Full Term ... 
18-JAN to 06-MAY",Day,PSY OF SCIENTIFIC THINKING,"Martinez, Brittany Elizabeth",MW      0930 1045 DISCOV 201 (Class),Main,,3,19,0,0,22,-3,0,0,0,48
22235,PSY,01301,  5,"Full Term ... 
18-JAN to 06-MAY",Evening,PSY OF SCIENTIFIC THINKING,"Roberts, Michael B","T       1700 1815 SAVITZ 341 (Class)
T       1830 1945 SAVITZ 341 (Class)",Main,,3,15,0,0,18,-3,0,0,0,64
22230,PSY,01301,  6,"Full Term ... 
18-JAN to 06-MAY",Day,PSY OF SCIENTIFIC THINKING,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22233,PSY,01301,  7,"Full Term ... 
18-JAN to 06-MAY",Day,PSY OF SCIENTIFIC THINKING,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22234,PSY,01301,  8,"Full Term ... 
18-JAN to 06-MAY",Day,PSY OF SCIENTIFIC THINKING,"Yingst, James M",MW      1100 1215 ROBSON 121 (Class),Main,,3,33,0,0,34,-1,0,0,0,58
25817,PSY,01301,  9,"Full Term ... 
18-JAN to 06-MAY",Online,PSY OF SCIENTIFIC THINKING,"Roberts, Michael B", ,Online,,3,35,0,0,33,2,0,0,0,
22083,PSY,01301, 10,"Full Term ... 
18-JAN to 06-MAY",Day,"HONORS PSY SCIENTIFIC THINKING Non-Honors students who meet the 3.30 GPA requirement and have completed the prerequisites should email honors@rowan.edu to be added to the class.
","Tappe, Karyn",MW      0930 1045 ROBSON 227 (Class),Main,,3,20,0,0,15,5,0,0,0,50
22082,PSY,01301, 1C,"Full Term ... 
18-JAN to 06-MAY",Online,"PSY OF SCIENTIFIC THINKING Rowan Global students only.
","Chin, Gabrielle R", ,Online,,3,35,0,0,37,-2,0,0,0,
22231,PSY,01305,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PSYCHOLOGY & LAW,"Bogart, Daniel Fred",TR      1400 1515 BUSN 225 (Class),Main,,3,35,0,0,36,-1,10,0,10,40
22104,PSY,01305,  2,"Full Term ... 
18-JAN to 06-MAY",Online,PSYCHOLOGY & LAW,"Freedman, Melanie A.", ,Online,,3,35,0,0,35,0,10,0,10,
22232,PSY,01305,  3,"Full Term ... 
18-JAN to 06-MAY",Day,PSYCHOLOGY & LAW,"Yingst, James M",MW      1530 1645 SAVITZ 341 (Class),Main,,3,35,0,0,34,1,10,0,10,64
22105,PSY,01305,  4,"Full Term ... 
18-JAN to 06-MAY",Online,PSYCHOLOGY & LAW,"Bujalski, Ashley S", ,Online,,3,35,0,0,35,0,10,0,10,
22222,PSY,01326,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PERCEPTION,"Swan, Benjamin J",TR      0930 1045 ROBSON 201B (Class),Main,,3,35,0,0,19,16,0,0,0,40
22224,PSY,01326,  2,"Full Term ... 
18-JAN to 06-MAY",Day,PERCEPTION,"Swan, Benjamin J",TR      1100 1215 ROBSON 102 (Class),Main,,3,35,0,0,29,6,0,0,0,35
22078,PSY,01326,  3,"Full Term ... 
18-JAN to 06-MAY",Day,PERCEPTION,"Tremoulet, Patrice D",MW      1100 1215 BUSN 103 (Class),Main,,3,35,0,0,35,0,0,0,0,40
22106,PSY,01326,  4,"Full Term ... 
18-JAN to 06-MAY",Online,PERCEPTION,"Martinez, Brittany Elizabeth", ,Online,,3,35,0,0,35,0,0,0,0,
22079,PSY,01326, 1C,"Full Term ... 
18-JAN to 06-MAY",Online,"PERCEPTION Rowan Global online students only.
","Young, Corey Elise", ,Online,,3,35,0,0,38,-3,0,0,0,
22226,PSY,01327,  1,"Full Term ... 
18-JAN to 06-MAY",Day,COGNITIVE PSYCHOLOGY,"Bogart, Daniel Fred",TR      1230 1345 BUSN 225 (Class),Main,,3,35,0,0,35,0,10,0,10,40
22080,PSY,01327,  2,"Full Term ... 
18-JAN to 06-MAY",Evening,COGNITIVE PSYCHOLOGY,"Hale, Mark",MW      1700 1815 DISCOV 414 (Class),Main,,3,27,0,0,26,1,10,0,10,48
22081,PSY,01327,  3,"Full Term ... 
18-JAN to 06-MAY",Evening,COGNITIVE PSYCHOLOGY,"Hale, Mark",MW      1830 1945 DISCOV 414 (Class),Main,,3,35,0,0,20,15,10,0,10,48
22227,PSY,01327,  4,"Full Term ... 
18-JAN to 06-MAY",Online,COGNITIVE PSYCHOLOGY,"Ney, James P", ,Online,,3,35,0,0,35,0,10,0,10,
22228,PSY,01327,  5,"Full Term ... 
18-JAN to 06-MAY",Day,COGNITIVE PSYCHOLOGY,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22229,PSY,01327,  6,"Full Term ... 
18-JAN to 06-MAY",Day,COGNITIVE PSYCHOLOGY,"Yingst, James M",MW      1400 1515 SAVITZ 341 (Class),Main,,3,35,0,0,34,1,10,0,10,64
22076,PSY,01327, 1C,"Full Term ... 
18-JAN to 06-MAY",Day,COGNITIVE PSYCHOLOGY,"Mark, Jessica Rachel",MW      1530 1645 GCBSC 956 (Class),RCSJ at Gloucester,,3,35,0,0,7,28,0,0,0,34
22077,PSY,01327, 2C,"Full Term ... 
18-JAN to 06-MAY",Online,"COGNITIVE PSYCHOLOGY Rowan Global students only.
","Sexton, Brian P", ,Online,,3,35,0,0,36,-1,10,0,10,
22225,PSY,01329,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,HEALTH PSYCHOLOGY,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22129,PSY,01329,  2,"Full Term ... 
18-JAN to 06-MAY",Online,HEALTH PSYCHOLOGY,"Greeson, Jeffrey M", ,Online,,3,35,0,0,36,-1,10,0,10,
22130,PSY,01329,  3,"Full Term ... 
18-JAN to 06-MAY",Online,HEALTH PSYCHOLOGY,"Gilmartin, Caitlin Elizabeth", ,Online,,3,35,0,0,35,0,10,0,10,
22131,PSY,01329,  4,"Full Term ... 
18-JAN to 06-MAY",Online,HEALTH PSYCHOLOGY,"Pasko, Kristen", ,Online,,3,35,0,0,35,0,10,0,10,
22213,PSY,01331,  1,"Full Term ... 
18-JAN to 06-MAY",Day,OCCUPATIONAL HEALTH PSYCHOLOGY,"Davis-LaMastro, Valerie",MW      1230 1345 ROBSON 102 (Class),Main,,3,35,0,0,24,11,10,0,10,35
22214,PSY,01421,  1,"Full Term ... 
18-JAN to 06-MAY",Day,ADVANCED RESEARCH II-WI,"Martinez, Brittany Elizabeth",TR      0930 1045 ROBSON 101A (Class),Main,,3,25,0,0,13,12,10,0,10,40
22218,PSY,01422,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,FIELD EXPER PSYCH,"Davis-LaMastro, Valerie","R       1700 1815 SAVITZ 341 (Class)
R       1830 1945 SAVITZ 341 (Class)",Main,,3,0,0,0,19,-19,0,0,0,64*
22220,PSY,01422,  2,"Full Term ... 
18-JAN to 06-MAY",Evening,FIELD EXPER PSYCH,"Davis-LaMastro, Valerie","R       1700 1815 SAVITZ 341 (Class)
R       1830 1945 SAVITZ 341 (Class)",Main,,3,0,0,0,3,-3,0,0,0,64*
25239,PSY,01423,  1,"Full Term ... 
18-JAN to 06-MAY",Day,SEMINAR:DEV EMERGING ADULTHOOD,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22132,PSY,01423,  2,"Full Term ... 
18-JAN to 06-MAY",Online,SEMINAR:BEHAVIORAL ADDICTIONS,"Neimeyer, Gregory J", ,Online,,3,35,0,0,35,0,0,0,0,
22133,PSY,01423,  3,"Full Term ... 
18-JAN to 06-MAY",Online,SEMINAR:EATING DISORDERS,"Neimeyer, Gregory J", ,Online,,3,35,0,0,35,0,10,0,10,
22074,PSY,01424,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,PROF ISSUES APPL BEHAV ANALYS,"Harms, Crystal Ann","M       1700 1815 DISCOV 409 (Class)
M       1830 1945 DISCOV 409 (Class)",Main,,3,35,0,0,8,27,10,0,10,48
22216,PSY,01425,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,FLDWRK APPL BEHAVIOR ANALYSIS,"Soreth, Michelle Ennis","T       1830 1945 ROBSON 102 (Class)
T       2000 2115 ROBSON 102 (Class)",Main,,3,20,0,0,1,19,0,0,0,35
22075,PSY,01426,  1,"Full Term ... 
18-JAN to 06-MAY",Day,RESEARCH CLINIC IN PSYCHOLOGY,"Young, Chelsie Marie", ,Main,,3,0,0,0,12,-12,0,0,0,
22136,PSY,01499,  1,"Module Four ... 
15-MAR to 09-MAY",Online,PSYCHOLOGY SENIOR CAPSTONE,"Tappe, Karyn", ,Online,,1,59,0,0,59,0,10,0,10,
22137,PSY,01499,  2,"Module Four ... 
15-MAR to 09-MAY",Online,PSYCHOLOGY SENIOR CAPSTONE,"Tappe, Karyn", ,Online,,1,59,0,0,59,0,10,0,10,
22138,PSY,01499,  3,"Module Four ... 
15-MAR to 09-MAY",Online,PSYCHOLOGY SENIOR CAPSTONE,"Tappe, Karyn", ,Online,,1,59,0,0,68,-9,0,0,0,
22139,PSY,01499,  4,"Module Four ... 
15-MAR to 09-MAY",Online,PSYCHOLOGY SENIOR CAPSTONE,"Davis-LaMastro, Valerie", ,Online,,1,59,0,0,59,0,10,0,10,
22140,PSY,01499,  5,"Module Four ... 
15-MAR to 09-MAY",Online,PSYCHOLOGY SENIOR CAPSTONE,STAFF,,Online,,1,0,0,0,0,0,0,0,0,
22071,PSY,01566,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,"COUNSEL THEORY/TECH II MA/CAGS in CMHC students only.
","Young, Kristine","R       1700 1815 ROBSON 212 (Class)
R       1830 1945 ROBSON 212 (Class)",Main,,3,25,0,0,11,14,0,0,0,40
22072,PSY,01572,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,"RSRCH METH STAT COUN PSY I:BAS MA/CAGS in CMHC students only.
","Fife, Dustin Allan","M       1700 1815 ROBSON 201B (Class)
M       1830 1945 ROBSON 201B (Class)",Main,,3,25,0,0,9,16,0,0,0,40
22073,PSY,01620,  1,"Full Term ... 
18-JAN to 06-MAY",Day,"LEG/ETHIC/PROF ISSUES IN COUN MA/CAGS in CMHC students only.
","Crawford, Ginean M","M       1400 1515 DISCOV 414 (Class)
M       1530 1645 DISCOV 414 (Class)",Main,,3,25,0,0,10,15,0,0,0,48
22201,PSY,01624,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,PSYCHOPATHLGY II:CONCEPT/ETIOL,"Dinzeo, Thomas J","W       1700 1815 ROBSON 201B (Class)
W       1830 1945 ROBSON 201B (Class)",Main,,3,25,0,0,13,12,0,0,0,40
25709,PSY,01624,  2,"Full Term ... 
18-JAN to 06-MAY",Day,PSYCHOPATHLGY II:CONCEPT/ETIOL,"Dinzeo, Thomas J","W       1400 1515 ROBSON 201B (Class)
W       1530 1645 ROBSON 201B (Class)",Main,,3,16,0,0,12,4,0,0,0,40
22070,PSY,01650,  1,"Full Term ... 
18-JAN to 06-MAY",Day,"PRACTICUM IN COUNSELING MA/CAGS in CMHC students only.
","Young, Kristine","R       1400 1515 ROBSON 227 (Class)
R       1530 1645 ROBSON 227 (Class)",Main,,4,25,0,0,9,16,0,0,0,50
22202,PSY,01661,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,PRACT IN APP BEHAV ANALYSIS II,"Soreth, Michelle Ennis","M       1830 1945 ROBSON 102 (Class)
M       2000 2115 ROBSON 102 (Class)",Main,,3,20,0,0,8,12,0,0,0,35
22068,PSY,01750,  1,"Full Term ... 
18-JAN to 06-MAY",Day,MULTICULTURAL PERSPECTIVES,"Lassiter, Jonathan Mathias","T       1400 1515 JAMES 2094 (Class)
T       1530 1645 JAMES 2094 (Class)",Main,,3,10,0,0,6,4,0,0,0,16
22069,PSY,01855,  1,"Full Term ... 
18-JAN to 06-MAY",Day,DISSERTATION RESEARCH,"Haugh, James A.", ,Main,,1,15,0,0,16,-1,0,0,0,
22203,PSY,02300,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PSY AS PROFESSION/PRACTICE,"Castorina, James",TR      1530 1645 SAVITZ 341 (Class),Main,,3,35,0,0,24,11,0,0,0,64
22134,PSY,02300,  2,"Full Term ... 
18-JAN to 06-MAY",Online,PSY AS PROFESSION/PRACTICE,"Charles, Danika M", ,Online,,3,35,0,0,36,-1,0,0,0,
22204,PSY,02300,  3,"Full Term ... 
18-JAN to 06-MAY",Day,PSY AS PROFESSION/PRACTICE,"Davis-LaMastro, Valerie",TR      1100 1215 ROBSON 201B (Class),Main,,3,26,0,0,26,0,0,0,0,40
22205,PSY,02300,  4,"Full Term ... 
18-JAN to 06-MAY",Day,PSY AS PROFESSION/PRACTICE,"Davis-LaMastro, Valerie",TR      1230 1345 ROBSON 201B (Class),Main,,3,23,0,0,23,0,0,0,0,40
22206,PSY,02300,  5,"Full Term ... 
18-JAN to 06-MAY",Day,PSY AS PROFESSION/PRACTICE,"Diorio, Sarah A",MW      1100 1215 BUSN 225 (Class),Main,,3,35,0,0,24,11,0,0,0,40
22207,PSY,02300,  6,"Full Term ... 
18-JAN to 06-MAY",Day,PSY AS PROFESSION/PRACTICE,"Diorio, Sarah A",MW      1230 1345 BUSN 225 (Class),Main,,3,24,0,0,24,0,0,0,0,40
22135,PSY,02300,  7,"Full Term ... 
18-JAN to 06-MAY",Online,PSY AS PROFESSION/PRACTICE,"Yucel, Ebru", ,Online,,3,35,0,0,35,0,0,0,0,
22067,PSY,02300, 1C,"Full Term ... 
18-JAN to 06-MAY",Online,"PSY AS PROFESSION/PRACTICE Rowan Global students only.
","Farkas, Lisa J", ,Online,,3,35,0,0,36,-1,0,0,0,
22196,PSY,02305,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,APPLIED BEHAVIOR ANALYSIS,"Barnard, John C","W       1700 1815 ENTPRZ 506 (Class)
W       1830 1945 ENTPRZ 506 (Class)",Main,,3,35,0,0,14,21,10,0,10,46
22197,PSY,02310,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,LEARNING AND BEHAVIORISM,"Chin, Victor Steven",MW      1700 1815 SAVITZ 341 (Class),Main,,3,35,0,0,32,3,0,0,0,64
22198,PSY,02310,  2,"Full Term ... 
18-JAN to 06-MAY",Evening,LEARNING AND BEHAVIORISM,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22064,PSY,02310,  3,"Full Term ... 
18-JAN to 06-MAY",Evening,LEARNING AND BEHAVIORISM,"Dwyer, Matthew J","T       1700 1815 SCIENC 126 (Class)
T       1830 1945 SCIENC 126 (Class)",Main,,3,35,0,0,25,10,0,0,0,56
25819,PSY,02310,  4,"Full Term ... 
18-JAN to 06-MAY",Online,LEARNING AND BEHAVIORISM,"Soreth, Michelle Ennis", ,Online,,3,35,0,0,36,-1,0,0,0,
22062,PSY,02310, 1C,"Full Term ... 
18-JAN to 06-MAY",Evening,"LEARNING AND BEHAVIORISM Rowan Global students only.
","Pisacreta, Jeffrey","M       1700 1815 BCTEC 112 (Class)
M       1830 1945 BCTEC 112 (Class)",Rowan College at Burlington,,3,35,0,0,15,20,0,0,0,74
22063,PSY,02310, 2C,"Full Term ... 
18-JAN to 06-MAY",Online,"LEARNING AND BEHAVIORISM Rowan Global online students only.
","Ward, Alexander Anthony", ,Online,,3,35,0,0,36,-1,0,0,0,
22065,PSY,02320,  1,"Full Term ... 
18-JAN to 06-MAY",Day,SINGLE-SUBJ RSRCH METHODOLOGY,"Soreth, Michelle Ennis","T       1530 1645 ROBSON 102 (Class)
T       1700 1815 ROBSON 102 (Class)",Main,,3,10,0,0,4,6,10,0,10,35*
22066,PSY,02510,  1,"Full Term ... 
18-JAN to 06-MAY",Day,RSRCH METH IN BEHAV ANALYSIS,"Soreth, Michelle Ennis","T       1530 1645 ROBSON 102 (Class)
T       1700 1815 ROBSON 102 (Class)",Main,,3,25,0,0,17,8,0,0,0,35*
22199,PSY,02610,  1,"Full Term ... 
18-JAN to 06-MAY",Day,APPLIED BEHAVIOR ANALYSIS,"Simmons, Christina A","W       1530 1645 ROBSON 102 (Class)
W       1700 1815 ROBSON 102 (Class)",Main,,3,25,0,0,15,10,0,0,0,35
22200,PSY,02671,  1,"Full Term ... 
18-JAN to 06-MAY",Day,"BEHAVIORAL CONSULT, SUPV & MGT","Soreth, Michelle Ennis","M       1530 1645 ROBSON 102 (Class)
M       1700 1815 ROBSON 102 (Class)",Main,,3,25,0,0,8,17,0,0,0,35
22188,PSY,03200,  1,"Full Term ... 
18-JAN to 06-MAY",Day,ABNORMAL PSYCHOLOGY,"Angelone, David Jason",TR      1530 1645 ROBSON 201A (Class),Main,,3,35,0,0,26,9,10,0,10,40
22120,PSY,03200,  2,"Full Term ... 
18-JAN to 06-MAY",Online,ABNORMAL PSYCHOLOGY,"Doremus, Corey Frederick", ,Online,,3,35,0,0,33,2,10,0,10,
22185,PSY,03200,  3,"Full Term ... 
18-JAN to 06-MAY",Day,ABNORMAL PSYCHOLOGY,"Crawford, Ginean M",TR      0800 0915 DISCOV 414 (Class),Main,,3,35,0,0,22,13,10,0,10,48
22186,PSY,03200,  4,"Full Term ... 
18-JAN to 06-MAY",Day,ABNORMAL PSYCHOLOGY,"Diorio, Sarah A",MW      1530 1645 ROBSON 101A (Class),Main,,3,35,0,0,35,0,10,0,10,40
22187,PSY,03200,  5,"Full Term ... 
18-JAN to 06-MAY",Evening,ABNORMAL PSYCHOLOGY,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
22121,PSY,03200,  6,"Full Term ... 
18-JAN to 06-MAY",Online,ABNORMAL PSYCHOLOGY,"Funkhouser, Alexandria Renee", ,Online,,3,35,0,0,34,1,10,0,10,
22056,PSY,03200,  8,"Full Term ... 
18-JAN to 06-MAY",Evening,ABNORMAL PSYCHOLOGY,"Redondo, Brian M","M       1700 1815 SCIENC 254 (Class)
M       1830 1945 SCIENC 254 (Class)",Main,,3,35,0,0,35,0,10,0,10,35
22122,PSY,03200,  9,"Full Term ... 
18-JAN to 06-MAY",Online,ABNORMAL PSYCHOLOGY,"Atweh, Aziz Ghassan", ,Online,,3,35,0,0,35,0,10,0,10,
22053,PSY,03200, 1C,"Full Term ... 
18-JAN to 06-MAY",Online,"ABNORMAL PSYCHOLOGY Rowan Global students only.
","Lavertu, Elizabeth C", ,Online,,3,35,0,0,32,3,10,0,10,
22054,PSY,03200, 2C,"Full Term ... 
18-JAN to 06-MAY",Evening,ABNORMAL PSYCHOLOGY,STAFF,,Camden,,3,0,0,0,0,0,0,0,0,
22055,PSY,03205,  1,"Full Term ... 
18-JAN to 06-MAY",Day,INTAKE/INTER SKL PSY,"Diorio, Sarah A",TR      1100 1215 ROBSON 101B (Class),Main,,3,25,0,0,26,-1,10,0,10,40
22052,PSY,03320,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,INTRO CLINICAL/COUNSELING PSYC,"De Angelo, Michael J","M       1700 1815 ROBSON 101B (Class)
M       1830 1945 ROBSON 101B (Class)",Main,,3,35,0,0,25,10,10,0,10,40
25679,PSY,03518,  1,"Full Term ... 
18-JAN to 06-MAY",Online,PSY EVAL/COUSL ALC/DRUGS,"Glick, Katherine Emily", ,Online,,3,10,0,0,1,9,0,0,0,
22189,PSY,03624,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,PSYCHOPATHOLOGY CHLD/ADOL,"Brunwasser, Steven M","T       1700 1815 SAVITZ 321 (Class)
T       1830 1945 SAVITZ 321 (Class)",Main,,3,25,0,0,10,15,0,0,0,30
22190,PSY,03704,  1,"Full Term ... 
18-JAN to 06-MAY",Day,ASSESS II: INDIV DIFF & PERSON,"Dihoff, Roberta","M       1400 1515 ROBSON 308 (Class)
M       1530 1645 ROBSON 308 (Class)",Main,,3,10,0,0,7,3,0,0,0,30
22191,PSY,03712,  1,"Full Term ... 
18-JAN to 06-MAY",Day,INTERVENTION II: EVI BAS W ADU,"Haugh, James A.","W       0930 1045 ROBSON 204 (Class)
W       1100 1215 ROBSON 204 (Class)",Main,,3,10,0,0,7,3,0,0,0,24
22192,PSY,03722,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PROFESSIONAL PROSEMINAR II,"Diorio, Sarah A",W       0830 0920 ROBSON 204 (Class),Main,,1,10,0,0,7,3,0,0,0,24
22193,PSY,03724,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PROFESSIONAL PROSEMINAR IV,"Diorio, Sarah A",R       1230 1320 ROBSON 204 (Class),Main,,1,10,0,0,6,4,0,0,0,24
